datetime,PM2.5,PM10,NO2,SO2,CO,O3,PM2.5_lag1,PM2.5_roll7,day,month,year
2018-05-02,100.39401393788613,96.31226052645074,25.751382895120127,28.58550491928258,0.5106983116020082,27.373652130977888,97.8412699762185,101.58994398435387,2,5,2018
2018-05-03,101.4883322066852,93.13716055760165,29.74438068294818,30.377487007479374,0.5086901434045856,27.39376120237362,100.39401393788613,101.36213969336362,3,5,2018
2018-05-04,99.60061601117815,92.32083094835782,27.942206392318713,29.420589537815193,0.48440741837330376,23.33921887134659,101.4883322066852,101.56133556829876,4,5,2018
2018-05-05,95.26818499558908,98.20806035337604,30.47103565270815,29.445880045567083,0.5380642815716491,22.473983074812924,99.60061601117815,100.49925553808471,5,5,2018
2018-05-06,99.84280372298167,100.13193462852168,30.314433419499675,28.645211717637583,0.5230465002938657,23.046087743632828,95.26818499558908,100.07620640572902,6,5,2018
2018-05-07,93.96029365656477,96.31521813320796,25.43831073019741,31.163194151780303,0.4702963013615828,26.181514704638804,99.84280372298167,98.34221635815766,7,5,2018
2018-05-08,95.0507546132179,103.25619791330418,28.312950605540834,29.05236580400491,0.5058499826645824,21.585772449104155,93.96029365656477,97.94357130630043,8,5,2018
2018-05-09,95.40547130174842,107.53079532442017,25.455935307125486,29.638960341370147,0.5034271215533811,19.365414765314803,95.0507546132179,97.23092235828074,9,5,2018
2018-05-10,89.6057579071318,103.12294544120708,25.58726164490187,29.561224876527785,0.48279531293984634,21.116383350373642,95.40547130174842,95.53341174405884,10,5,2018
2018-05-11,90.83405522982474,103.17289309717425,25.81254740737298,28.677342083719864,0.5928764517685285,24.004923389287715,89.6057579071318,94.2810459181512,11,5,2018
2018-05-12,94.47680536465522,101.96731700597788,25.945617281525262,31.20108154228927,0.5345334741150224,18.602357936742038,90.83405522982474,94.16799168516063,12,5,2018
2018-05-13,85.51035490763701,108.33294559898214,28.046092432991973,29.035029028660134,0.5319196234921185,23.09990464589984,94.47680536465522,92.12049899725426,13,5,2018
2018-05-14,90.74948432295871,109.82446247058591,31.85252568022376,29.91460499341328,0.5007919853037766,20.115880416557534,85.51035490763701,91.66181194959624,14,5,2018
2018-05-15,83.77577194018959,103.47144201231113,26.161584481294383,30.30845566773957,0.5121618047243978,25.07549143254406,90.74948432295871,90.05110013916365,15,5,2018
2018-05-16,85.23177799469833,110.97917385691709,24.82495765571502,28.4677756832187,0.5512401248707491,20.595306537479622,83.77577194018959,88.59771538101363,16,5,2018
2018-05-17,92.87591615005705,107.84126882502517,26.576620068960782,29.322414660311097,0.546904316384624,19.864763745867936,85.23177799469833,89.06488084428865,17,5,2018
2018-05-18,81.84251658940819,109.3261267302848,25.171838836360156,29.89994418481403,0.5246489352125151,18.224581670830148,92.87591615005705,87.78037532422915,18,5,2018
2018-05-19,85.30741488589962,115.05950573742977,28.53201888401234,29.225175037187494,0.45679508588346435,19.30103730754259,81.84251658940819,86.47046239869266,19,5,2018
2018-05-20,85.61929949601576,113.56956116858318,24.671450125049223,29.9181928182935,0.5443213545374285,18.08702110285392,85.30741488589962,86.48602591131818,20,5,2018
2018-05-21,84.26699624145817,115.77891370067778,25.516834985532935,30.144722390576323,0.5503609903630008,19.709328126503852,85.61929949601576,85.55995618538954,21,5,2018
2018-05-22,81.80592918096316,109.4577393209866,28.28118112668771,30.03175421596207,0.5164396148520721,17.551121100859298,84.26699624145817,85.2785500769286,22,5,2018
2018-05-23,78.34251088510247,117.55877647289475,28.469368256355693,30.325465639035755,0.56347097295682,20.06109738961474,81.80592918096316,84.29436906127206,23,5,2018
2018-05-24,83.58563608129566,112.3491702483101,25.644643634932976,29.52510304327046,0.5470064167821209,18.431232721620756,78.34251088510247,82.96718619430615,24,5,2018
2018-05-25,80.14222385049258,112.9882603981534,27.043188976805254,29.669858432882922,0.5309969925954815,16.996110501245195,83.58563608129566,82.72428723160392,25,5,2018
2018-05-26,75.76274362299027,111.47146254002605,26.19686234827915,29.994656594574376,0.5325976249472776,19.24519126315023,80.14222385049258,81.360762765474,26,5,2018
2018-05-27,71.18088500792533,114.90335634609791,28.81078572703534,29.48855157021958,0.6207935879874775,17.22823074060946,75.76274362299027,79.29813212431824,27,5,2018
2018-05-28,75.85424763152342,117.59797720415509,26.339311490406462,30.82950599014968,0.4708131284825601,18.208461627729914,71.18088500792533,78.09631089432756,28,5,2018
2018-05-29,77.40228672184163,121.54841944535367,24.44445296840604,30.479412077803758,0.4613513451260461,19.156122683696854,75.85424763152342,77.46721911445306,29,5,2018
2018-05-30,79.73925939908113,117.30863538641488,26.469061894462197,32.079531353260656,0.5140325106860226,20.052922335975506,77.40228672184163,77.66675461645,30,5,2018
2018-05-31,74.0383242392829,123.26666750320284,25.08231358364252,29.368183634534187,0.4697676640060746,15.934862151230083,79.73925939908113,76.3028529247339,31,5,2018
2018-06-01,72.67299802138302,123.86614974963207,24.610556567397165,32.02745049086667,0.5460380780578303,18.530970662831717,74.0383242392829,75.23582066343252,1,6,2018
2018-06-02,72.68751816722856,118.30475918299595,28.03875263482205,29.739250573010608,0.5083507464313872,18.594073508876654,72.67299802138302,74.79650274118084,2,6,2018
2018-06-03,68.78658683182839,120.503264341506,25.577614941694108,31.14659128286918,0.50731086293551,15.630179803977965,72.68751816722856,74.45446014459559,3,6,2018
2018-06-04,64.41410942312105,125.72096794542875,23.79041627080009,28.298726570211073,0.5373723547195929,17.710126758517124,68.78658683182839,72.82015468625238,4,6,2018
2018-06-05,68.08316054789604,130.60864921609854,24.689248441387075,30.755232833345403,0.5381125183368743,16.282697416235884,64.41410942312105,71.4888509471173,5,6,2018
2018-06-06,69.4739950539181,128.9421570859393,26.53720264387263,30.51312170513829,0.5166644289894101,14.985464288021054,68.08316054789604,70.02238461209402,6,6,2018
2018-06-07,66.49939100126159,123.49577756200127,26.39004453225938,28.936709912377143,0.6069008953419697,16.193823164766474,69.4739950539181,68.94539414951953,7,6,2018
2018-06-08,65.01121739970363,125.51182847676948,25.392689206633534,28.340175417628682,0.5163197870535909,12.466715350916038,66.49939100126159,67.85085406070819,8,6,2018
2018-06-09,68.55765291656004,128.86712857581827,24.18521741380475,28.297870800577446,0.5269254098056112,13.532990446904613,65.01121739970363,67.2608733106127,9,6,2018
2018-06-10,68.3521663356796,135.42908361871713,26.548618697943272,29.127778786351044,0.5526597897707421,18.254191040915888,68.55765291656004,67.19881323973429,10,6,2018
2018-06-11,66.3313908686774,134.60288343315048,24.433477718500768,28.278486285965844,0.5481044288375667,16.23866336740642,68.3521663356796,67.47271058909948,11,6,2018
2018-06-12,62.63311602908729,135.54063965923623,27.44226620019521,29.41691033970824,0.5454890047421647,15.798666463483364,66.3313908686774,66.69413280069823,12,6,2018
2018-06-13,64.24175023096252,135.17534070874692,25.00699570462928,28.20710788818015,0.6024415486980931,16.130384877013338,62.63311602908729,65.94666925456173,13,6,2018
2018-06-14,57.26582427151455,141.199560634892,24.801391563801644,28.946015098427747,0.5423192243992031,14.545390797240117,64.24175023096252,64.62758829316928,14,6,2018
2018-06-15,58.22672196454244,133.88863514437872,26.841380540311523,29.353348908951403,0.5423736705523304,14.216952008262687,57.26582427151455,63.65837465957484,15,6,2018
2018-06-16,62.61636501444959,134.1548991025913,24.999787356128277,29.2047407044145,0.55290684687235,13.67192785039255,58.22672196454244,62.80961924498763,16,6,2018
2018-06-17,61.34343393286027,126.72462597943685,23.955538318991632,28.87620474463229,0.5289725651410503,14.741754125652173,62.61636501444959,61.80837175887058,17,6,2018
2018-06-18,62.12659585821467,134.11130754212164,27.861457714675428,30.39854975395778,0.6140903371205705,14.650835102842192,61.34343393286027,61.2076867573759,18,6,2018
2018-06-19,61.51280188948544,141.61681599697005,21.750665103245314,28.8058093135669,0.6152203029987731,14.417724885091063,62.12659585821467,61.04764188028993,19,6,2018
2018-06-20,54.27790243400583,137.70022872673883,25.010240834012013,29.030315856701037,0.632401106108911,10.694129443077179,61.51280188948544,59.62423505215325,20,6,2018
2018-06-21,56.41711199423052,134.9462458066601,27.728389438978123,28.066058273831658,0.5846471954344131,15.574526602458143,54.27790243400583,59.50299044111268,21,6,2018
2018-06-22,52.38865982405795,142.61415336630338,22.366019439710083,27.50959713714147,0.5394061143984225,13.905263127638017,56.41711199423052,58.668981563900616,22,6,2018
2018-06-23,55.50044015249355,136.330587219612,23.131661456296555,27.302581677517665,0.616920451201739,14.091974799796304,52.38865982405795,57.65242086933546,23,6,2018
2018-06-24,56.153984274828154,137.37734950290894,25.075234332773523,29.074444866507964,0.598759627969561,13.584015002493791,55.50044015249355,56.911070918188024,24,6,2018
2018-06-25,56.224104376300865,136.23112102715066,24.18326394597196,28.781176238445255,0.558894790974385,15.289419385074586,56.153984274828154,56.067857849343184,25,6,2018
2018-06-26,52.12477560454149,143.79412578246016,26.690340566478,29.496395290115757,0.5786120091609588,13.700369417258306,56.224104376300865,54.72671123720834,26,6,2018
2018-06-27,55.892857576087174,146.28601371477004,25.77773113911229,30.166274543801794,0.5891098877146758,9.19059337904383,52.12477560454149,54.95741911464853,27,6,2018
2018-06-28,54.404825118323544,144.27289346490576,25.630514209932766,27.6620445963196,0.5709120679202851,11.24686760517101,55.892857576087174,54.669949560947536,28,6,2018
2018-06-29,47.45434922774289,145.03563867124336,23.183799021496423,29.439150005766408,0.5707715036800516,13.93377849416275,54.404825118323544,53.96504804718823,29,6,2018
2018-06-30,60.869430262594996,153.0474951796927,25.660331794612205,29.41394818416683,0.5861731279180676,10.415178478188206,47.45434922774289,54.732046634345586,30,6,2018
2018-07-01,41.593609466028376,148.94862080372184,25.845377600296416,28.389014997015806,0.6209291179251043,10.808552967690161,60.869430262594996,52.651993090231336,1,7,2018
2018-07-02,50.34622944172431,144.89905259706754,24.137180067667842,29.050067167562066,0.6122373982181162,12.03337831008544,41.593609466028376,51.81229667100611,2,7,2018
2018-07-03,52.32906344044981,144.74274040597945,26.09430361567885,29.06931465828177,0.5391272417943437,12.784628095200759,50.34622944172431,51.84148064756444,3,7,2018
2018-07-04,46.7679095621819,140.85288633979016,24.186892768216563,27.22336304031897,0.6183281368461967,12.14179311800765,52.32906344044981,50.53791664557798,4,7,2018
2018-07-05,45.05367259122914,146.0179427164633,27.05777123224304,27.43301611129732,0.5544756293986423,13.649699777521713,46.7679095621819,49.202037713135915,5,7,2018
2018-07-06,47.87126492622715,149.18984676629395,25.5790089251073,28.637519638953194,0.720443564422799,13.777762118463675,45.05367259122914,49.261597098633665,6,7,2018
2018-07-07,46.41719968192549,144.82531782803838,27.738536378879854,28.410397783574428,0.5512871390930582,10.319910770597707,47.87126492622715,47.196992729966595,7,7,2018
2018-07-08,42.93913645806344,142.88928903936272,24.956089437103902,28.559178441678423,0.5443761810042269,11.268054508748667,46.41719968192549,47.38921087168588,8,7,2018
2018-07-09,48.11558721987867,159.60763673003157,27.355117929993146,26.84277372655144,0.5993349622836301,13.602690904558292,42.93913645806344,47.07054769713652,9,7,2018
2018-07-10,48.27186989128459,148.2446298270985,23.736131955868956,29.492943533772777,0.5504867149199099,13.559550104613907,48.11558721987867,46.490948618684335,10,7,2018
2018-07-11,44.79879111345707,153.24653347591422,26.335038523709212,29.598156915275666,0.6603989847803047,12.095367342781051,48.27186989128459,46.209645983152214,11,7,2018
2018-07-12,43.95879546151796,154.45565661257638,23.808126139368003,29.656002620037782,0.6294835720872836,13.097920562136705,44.79879111345707,46.05323496462205,12,7,2018
2018-07-13,42.67036275420273,147.83030089223817,27.32025544432666,28.440111416612393,0.569838322003396,13.098684745565665,43.95879546151796,45.31024894004713,13,7,2018
2018-07-14,45.234057756523924,153.79958039880754,26.26660006901986,28.28707649660265,0.6339421621897834,13.98453832024864,42.67036275420273,45.141228664989775,14,7,2018
2018-07-15,41.12875337473668,147.5366973268987,29.669297723048,28.475054085874817,0.5647371263578638,12.528545091145867,45.234057756523924,44.88260251022881,15,7,2018
2018-07-16,39.82370973138131,151.78331651125094,28.026994243910366,29.38266068583081,0.5955231650863945,11.590448921870228,41.12875337473668,43.698048583300604,16,7,2018
2018-07-17,48.10022959132374,152.54243319341728,24.319970963394685,28.742192554915988,0.6519014375215152,9.396478093825111,39.82370973138131,43.67352854044906,17,7,2018
2018-07-18,34.695963770781326,146.4529446171529,25.57484332616403,26.07450763720648,0.6474056375569868,13.438943165962426,48.10022959132374,42.23026749149538,18,7,2018
2018-07-19,44.321756133749716,144.35022704766598,26.550111885459174,29.660869928998693,0.6777355140850861,8.173398426923,34.695963770781326,42.28211901609991,19,7,2018
2018-07-20,41.54482201254039,149.5785077447617,24.970193105583007,27.02276865843677,0.626405287047872,14.55285454031167,44.321756133749716,42.12132748157673,20,7,2018
2018-07-21,42.44920964112799,144.05705833025698,25.479816573118388,30.10746554795489,0.6365764537587876,13.461035337095694,41.54482201254039,41.72349203652016,21,7,2018
2018-07-22,48.96606370850097,144.32035465559997,30.806475807889328,27.055507876316145,0.7184838527470134,13.735922907102285,42.44920964112799,42.843107798486486,22,7,2018
2018-07-23,41.621674119971395,148.3852396480978,28.329787668775683,28.933531287862206,0.697112569275494,14.267789986269916,48.96606370850097,43.09995985399936,23,7,2018
2018-07-24,37.081587234589485,149.04448033453656,32.04293331367526,27.808795862258354,0.6989953735681542,16.240103380360953,41.621674119971395,41.52586808875161,24,7,2018
2018-07-25,43.14372111672446,150.82100273218617,31.2680856743907,26.118328299052607,0.6373615075896895,14.103634944754155,37.081587234589485,42.732690566743486,25,7,2018
2018-07-26,37.54463578242935,149.5938003154984,27.077050522498254,28.90611583648455,0.7489351835958872,9.839503898802842,43.14372111672446,41.76453051655487,26,7,2018
2018-07-27,39.71650526414481,144.83260486348817,28.04849292806603,25.70178515564693,0.6771360669886137,13.635327251635601,37.54463578242935,41.50334240964121,27,7,2018
2018-07-28,42.755884166674264,147.6485662392384,25.73123652721721,27.691948545442184,0.6944979584431169,10.683082894852914,39.71650526414481,41.54715305614781,28,7,2018
2018-07-29,40.30847774399219,149.97930057505872,27.707749162965815,27.32251616865302,0.6925178140311347,14.293539367739895,42.755884166674264,40.31035506121799,29,7,2018
2018-07-30,42.52472487630525,154.0733672022763,27.808700831771944,28.462547488008003,0.7212239726064053,13.445599001437666,40.30847774399219,40.43936231212283,30,7,2018
2018-07-31,35.24943074162609,147.18485937692108,25.535395834534086,26.9875278102671,0.7090314124162912,13.539523642840097,42.52472487630525,40.17762567027091,31,7,2018
2018-08-01,40.49510222630434,152.7349432179834,29.72369387526611,27.734187184006156,0.7766329349667811,12.056229706072665,35.24943074162609,39.799251543068046,1,8,2018
2018-08-02,37.83928871731673,153.6181049041647,26.814140921879524,26.32256317647408,0.6846318886430388,15.424771058368593,40.49510222630434,39.841344819480526,2,8,2018
2018-08-03,41.23014272226949,148.23128607218578,27.07914706557177,24.29211600739068,0.704299372398388,15.39150344738659,37.83928871731673,40.057578742069765,3,8,2018
2018-08-04,43.780078107851175,159.46470066065837,27.596394556152593,27.527161622603618,0.6872330681424996,11.224844942412787,41.23014272226949,40.20389216223789,4,8,2018
2018-08-05,39.58959479115348,150.90129245259314,28.521755542751023,26.995662333463248,0.7555569485095363,13.568395044756059,43.780078107851175,40.101194597546645,5,8,2018
2018-08-06,38.28994705267464,138.91961755982766,30.356302182590397,28.82181032985596,0.7034831631943556,16.660718577152124,39.58959479115348,39.496226337028,6,8,2018
2018-08-07,34.38882319123896,147.73123161634138,26.68554785420244,28.34194603820225,0.7247081967135452,14.791072593929345,38.28994705267464,39.3732824012584,7,8,2018
2018-08-08,36.95406222665505,148.04453563441453,27.029298501592624,24.416548481571795,0.6882912449110599,12.745873252085595,34.38882319123896,38.86741954416565,8,8,2018
2018-08-09,39.51506120600238,142.11097721808002,29.363569677081458,27.576152778035425,0.7612333310354051,10.901639039965145,36.95406222665505,39.10681561397788,9,8,2018
2018-08-10,43.43031416427783,148.47559569223506,30.175589964346216,26.059762349977532,0.7567627594196743,10.923041106616557,39.51506120600238,39.421125819979075,10,8,2018
2018-08-11,38.85791547750245,141.3063133996208,28.987384322494098,26.30343809858292,0.777773376781096,13.736372893978354,43.43031416427783,38.717959729929255,11,8,2018
2018-08-12,37.86051934974456,144.35693044426003,29.96778886145796,27.942811652244973,0.7472738721895369,13.36463126602605,38.85791547750245,38.47094895258512,12,8,2018
2018-08-13,40.99117504570496,147.56763383413954,26.615756200386382,25.871348480755273,0.6815057804703296,13.341829356541268,37.86051934974456,38.856838665875166,13,8,2018
2018-08-14,41.40812247012042,147.80044146410802,28.880710830144313,24.499720136986863,0.7606510434079697,11.874329480683466,40.99117504570496,39.85959570571538,14,8,2018
2018-08-15,42.93203635159049,138.10643513261547,30.9738120499207,23.437013721853095,0.7751369736082373,15.250973704691587,41.40812247012042,40.71359200927758,15,8,2018
2018-08-16,42.10653009292323,149.26623815066395,28.452465830741474,24.559376894471484,0.7035674305930998,16.51761041254959,42.93203635159049,41.083801850266276,16,8,2018
2018-08-17,44.04667898843321,147.6641687337508,30.17737507583597,25.3190263159107,0.8565851992034581,13.459777189599263,42.10653009292323,41.171853968002765,17,8,2018
2018-08-18,39.63769634488582,154.34269076894836,29.88557040381318,26.536594344134983,0.7926337606224441,11.244110814751059,44.04667898843321,41.28325123477181,18,8,2018
2018-08-19,44.84643794985458,146.70856553819735,32.565865767892696,25.569886703493385,0.8217523647721442,14.99135422088816,39.63769634488582,42.281239606216104,19,8,2018
2018-08-20,44.60300077092109,153.49553128170928,28.298409625743602,24.99567181683807,0.8205784104755294,15.951145665599789,44.84643794985458,42.79721470981841,20,8,2018
2018-08-21,47.56846749784487,149.35956238683622,31.49203307717508,24.67043569716182,0.8403924286111963,16.20348157383608,44.60300077092109,43.67726399949333,21,8,2018
2018-08-22,47.92511528589105,142.09941305816622,30.891637407675137,25.497218563225175,0.7820876851461501,15.203970019932896,47.56846749784487,44.390560990107694,22,8,2018
2018-08-23,42.58653371823535,141.82956333314607,28.419550728918633,25.45200429236647,0.7826529591484138,18.960238973924422,47.92511528589105,44.45913293658085,23,8,2018
2018-08-24,41.49272454034452,135.9703396987264,30.688666700861322,24.924049103221847,0.8282894037820047,13.80909468133966,42.58653371823535,44.094282301139614,24,8,2018
2018-08-25,42.18517904399685,140.5488415294681,30.2626253363195,24.410034537297545,0.8209249151280066,15.947604488576514,41.49272454034452,44.45820840101261,25,8,2018
2018-08-26,39.74511788117682,133.46414289865007,34.093076727920916,25.225534791958257,0.8155090540327085,15.528169498590046,42.18517904399685,43.72944839120151,26,8,2018
2018-08-27,46.486106599198166,133.77862431162546,30.664387028221398,24.93928872652678,0.8306453669920284,15.077200224016197,39.74511788117682,43.99846350952681,27,8,2018
2018-08-28,46.212474749720066,133.15172209254385,29.61022102614837,23.478542163934193,0.8227930499475056,17.070910718928687,46.486106599198166,43.80475025979469,28,8,2018
2018-08-29,44.316947521380236,140.04098034526984,34.8243846286449,23.734916398607623,0.8207802905579729,18.411445085714547,46.212474749720066,43.289297722007426,29,8,2018
2018-08-30,47.48358130292658,137.25847928756824,31.509600877053185,23.309353186787632,0.7929156887927168,15.779239504450516,44.316947521380236,43.988875948391886,30,8,2018
2018-08-31,49.29107070702295,139.28985698053546,32.59084619182027,23.84000736591584,0.8585531739196671,16.757933823031607,47.48358130292658,45.10292540077453,31,8,2018
2018-09-01,46.72117415265861,137.32706558649448,35.629068316304505,24.44939220460788,0.8559825311327923,15.986282246789465,49.29107070702295,45.750924702011915,1,9,2018
2018-09-02,42.15589601886085,138.2498444402352,34.28219729696169,25.54532725155696,0.8363682674245804,17.91832997679272,46.72117415265861,46.09532157882393,2,9,2018
2018-09-03,51.86436077987014,130.08062142333503,37.016553967180016,23.184220017758566,0.8581768694810362,16.580960237004277,42.15589601886085,46.863643604634206,3,9,2018
2018-09-04,50.9278229771542,134.29321682536207,33.27303162580651,23.50898039638925,0.8409403774365102,17.818779765522468,51.86436077987014,47.537264779981946,4,9,2018
2018-09-05,50.027122795339835,129.76893837954296,33.66167105416441,23.19246733982004,0.903964979857964,18.742638337357253,50.9278229771542,48.3530041048333,5,9,2018
2018-09-06,51.948745755520115,132.11478717913215,35.29240572451827,23.765474932258666,0.8546602840607559,19.422871683906397,50.027122795339835,48.9908847409181,6,9,2018
2018-09-07,50.45040126539781,134.26656322776125,35.5949938565005,23.67122483094637,0.8121979914995098,21.97365909652674,51.948745755520115,49.15650339211451,7,9,2018
2018-09-08,56.07803644591024,125.61305387648356,33.1966670736138,25.85325236423178,0.9007267290140905,19.04049409058293,50.45040126539781,50.49319800543617,8,9,2018
2018-09-09,59.45913757139346,121.12103448045322,33.86232702534119,24.510460703983224,0.8726245393495088,20.869065144340116,56.07803644591024,52.96508965579797,9,9,2018
2018-09-10,52.55452776949658,122.06341886569807,35.708432136461504,22.33436032270232,0.8334427199492801,21.514040857574045,59.45913757139346,53.06368494003032,10,9,2018
2018-09-11,50.96229373224898,130.62933348702913,31.337323732984913,22.386134635073322,0.8141284481778035,18.367236556817087,52.55452776949658,53.0686093336153,11,9,2018
2018-09-12,59.92135726095635,125.83493161735744,34.1276469862664,23.519814084353627,0.8801196320082716,20.398943468712282,50.96229373224898,54.48207140013193,12,9,2018
2018-09-13,61.69203448746291,128.4002692241631,35.56727988843457,24.108084044519526,0.8992975420173736,18.9502554724702,59.92135726095635,55.87396979040948,13,9,2018
2018-09-14,56.67987227771309,128.37612995153998,39.06445465993932,21.086552344572,0.9018378048097677,19.222360273877097,61.69203448746291,56.76389422074023,14,9,2018
2018-09-15,61.03537743580113,122.51134452667645,35.160164756086765,22.15989087900689,0.9538914292887822,18.18857348597227,56.67987227771309,57.47208579072464,15,9,2018
2018-09-16,59.18624052288629,121.09770730768876,35.02273574932728,23.901216752482174,0.9499822730177563,23.696686043775887,61.03537743580113,57.43310049808076,16,9,2018
2018-09-17,61.15569389115481,124.50375887895184,37.35204487996025,22.326741441713263,0.9103605916861118,22.368597555823868,59.18624052288629,58.66183851546051,17,9,2018
2018-09-18,61.7445653505496,128.10526529469988,33.97223327237119,21.962123920842235,0.9151437314444708,23.127202961520222,61.15569389115481,60.202163032360595,18,9,2018
2018-09-19,55.769489233414866,115.24186546807901,38.89263427654581,22.932974904084602,1.0369028014051758,21.442364543058527,61.7445653505496,59.609039028426096,19,9,2018
2018-09-20,66.61497982749133,119.8509644710736,34.21831292191266,21.480118775019974,0.8403345976385834,24.338946969434065,55.769489233414866,60.31231693414444,20,9,2018
2018-09-21,63.22357782592812,119.92209991457389,37.23134500958636,21.813853527966938,1.0044305286587196,21.379667215261147,66.61497982749133,61.24713201246088,21,9,2018
2018-09-22,69.43618341553633,117.63121809018718,33.58644579551203,22.605311503314095,0.8527932673885318,24.62712027862872,63.22357782592812,62.44724715242305,22,9,2018
2018-09-23,64.05999701690904,114.10488699672253,41.052873279606075,22.01192185195175,0.9765052845257597,28.31706995015537,69.43618341553633,63.14349808014059,23,9,2018
2018-09-24,68.5505022970704,113.91282451014239,36.155754163019616,22.719929080603734,0.8964601066446894,26.312497040448275,64.05999701690904,64.19989928098566,24,9,2018
2018-09-25,69.75116007006436,116.50774495904443,36.941434183263766,22.11216723154655,0.9186247643218622,24.610334099019568,68.5505022970704,65.34369852663063,25,9,2018
2018-09-26,70.18075862301271,111.96409951824204,34.50619215028221,22.552083101858518,0.9778098396782711,26.48622201089383,69.75116007006436,67.40245129657318,26,9,2018
2018-09-27,67.57934749191617,113.65805753972462,39.30987056743789,21.55577550170916,0.891283832720942,26.377970586253895,70.18075862301271,67.54021810577673,27,9,2018
2018-09-28,70.71233715896503,110.05341664869263,35.62808205859947,22.048737658303764,0.9201377811176146,30.276894615826084,67.57934749191617,68.61004086763914,28,9,2018
2018-09-29,74.51789029096959,113.05983393737479,36.878609998743926,22.68249579446719,0.9990354722811547,25.64456154036829,70.71233715896503,69.33599899270105,29,9,2018
2018-09-30,70.26838279677023,103.96985465336486,37.99431340871359,21.919706058213972,0.9767361865306756,26.753342448652543,74.51789029096959,70.22291124696692,30,9,2018
2018-10-01,68.22755349668883,108.85165416654495,39.67661793452523,20.38500274178255,0.9552122973705727,27.63228196911354,70.26838279677023,70.17677570405527,1,10,2018
2018-10-02,74.92971980547684,104.42602581887955,43.059421131020656,21.774526427633607,0.9639315230997799,25.235390934720858,68.22755349668883,70.91656995197134,2,10,2018
2018-10-03,73.69244101595228,106.2898879037665,36.183033027311424,20.185381546365427,1.0122250455529291,28.685879730323492,74.92971980547684,71.41823886524843,3,10,2018
2018-10-04,79.43988370600168,110.69586989145905,40.7396122535945,18.665162239296702,0.9588562705231592,30.241643724787853,73.69244101595228,73.11260118154635,4,10,2018
2018-10-05,76.20289805854082,106.59769437536737,41.45085297443904,19.676690620304978,0.9585283636815065,31.851336909813654,79.43988370600168,73.89696702434289,5,10,2018
2018-10-06,75.44787987858116,103.44815884674453,37.745724661443965,21.674165425182423,1.047507643814052,30.024613191979256,76.20289805854082,74.02982267971596,6,10,2018
2018-10-07,80.73329846026358,101.9476145064736,38.64633941383951,20.556932221043823,0.8851387176544442,33.08867057692087,75.44787987858116,75.5248106316436,7,10,2018
2018-10-08,79.76729042312432,95.59610700567039,40.357645896793045,20.59396619158367,1.0116536432363386,27.808112710756777,80.73329846026358,77.17334447827724,8,10,2018
2018-10-09,84.07756323613732,100.32826425877607,37.365323988688864,20.07828136511608,1.0053398383823464,27.664433306680646,79.76729042312432,78.48017925408588,9,10,2018
2018-10-10,82.21327479332082,103.34290272398194,41.351515835629506,19.49184021964155,1.0205254471948513,33.538338583786484,84.07756323613732,79.6974412222814,10,10,2018
2018-10-11,82.4973941488648,98.35848068938589,41.16062085633565,21.444439429559633,1.0349799956661379,29.806795953167494,82.21327479332082,80.13422842840468,11,10,2018
2018-10-12,85.56648346399726,91.67600619925135,42.87347085999844,18.875528452859914,1.0495586215166302,29.493885778750112,82.4973941488648,81.47188348632703,12,10,2018
2018-10-13,83.97813372829795,94.38117422414548,40.5433804561196,21.11673772695524,0.9461418903284687,31.03758615701898,85.56648346399726,82.69049117914372,13,10,2018
2018-10-14,83.054912498966,98.0904884745509,40.08968423039989,20.518290069330757,1.0391691157952139,32.86652623735909,83.97813372829795,83.02215032752977,14,10,2018
2018-10-15,84.24938019826611,94.20888169906242,43.7151932737227,20.39889138209354,1.050443127279648,31.759971956251785,83.054912498966,83.66244886683576,15,10,2018
2018-10-16,84.57243038550419,96.7124713180744,39.115817516416264,19.39202490781186,0.9724698045206797,32.53735395811268,84.24938019826611,83.73314417388816,16,10,2018
2018-10-17,93.8753539456273,93.30130332261841,38.43145281519538,20.13092345819,1.0688154782014487,36.620313765885065,84.57243038550419,85.39915548136051,17,10,2018
2018-10-18,100.31461118339149,90.41264954267733,43.354009081120125,19.16081656907083,1.0881223893510452,31.511885622906604,93.8753539456273,87.94447220057862,18,10,2018
2018-10-19,88.53869639448273,88.62256094108123,45.97037913378231,17.04925344044283,1.1306145007401536,32.05167423109751,100.31461118339149,88.36907404779082,19,10,2018
2018-10-20,91.61442363866949,91.34747453399045,42.17732608394104,18.364005257884976,0.9834819577579793,36.682126844708215,88.53869639448273,89.45997260641533,20,10,2018
2018-10-21,91.83120976019238,91.06031579269796,43.316299457557285,18.94316691744015,1.0388607668813148,38.07856235699992,91.61442363866949,90.71372935801911,21,10,2018
2018-10-22,91.70162926439383,84.04891452660895,39.61494901460714,18.826239575066467,1.0580615833195401,34.01266115104678,91.83120976019238,91.77833636746591,22,10,2018
2018-10-23,91.04082506435601,77.51620525719538,43.124035140126466,18.047807806838204,1.0701156639105605,35.436551584983015,91.70162926439383,92.70239275015902,23,10,2018
2018-10-24,95.15412472214514,81.31929610914709,42.98698774314523,18.905559653975754,1.1159287137510645,36.25669400381013,91.04082506435601,92.88507428966159,24,10,2018
